ID,Data Bytes
00000329,62 56 00 00 00 00 00 00 
00000153,10 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 61 00 00 
00000329,62 56 00 00 00 00 00 00 
00000545,00 15 94 00 3B 00 00 5D 
00000316,41 00 13 1F 00 00 00 00 
00000565,50 20 66 02 00 02 9E 63 
00000153,10 50 00 00 00 FF 00 80 
000001F3,40 00 00 FF C1 7F 00 08 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F5,40 00 00 00 80 71 08 87 
00000316,41 00 13 1F 00 00 00 00 
00000336,87 17 FE 02 20 18 78 17 
00000545,00 15 94 00 3B 00 00 5D 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 9E 63 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 80 20 00 00 00 00 
00000336,76 35 FE 02 1B 1C 29 69 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A1 65 
00000329,62 57 00 00 00 47 00 00 
000001F5,50 00 00 00 80 E1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF 01 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 80 20 00 00 00 00 
00000545,00 AA 9C 00 3B 00 00 5D 
00000329,62 57 00 00 00 3E 00 00 
00000565,50 20 66 02 00 02 A1 65 
000001F5,50 00 00 00 80 F1 9D 05 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 F9 20 00 00 00 00 
00000336,79 39 FE 02 B0 1C 88 60 
00000545,00 AA 9C 00 3B 00 00 5D 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF C1 7F 00 00 
00000565,50 20 66 02 00 02 A3 65 
00000329,62 57 00 00 00 33 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 81 7F 00 00 
0000061F,FF 3F 0B 00 40 00 00 00 
00000329,62 57 00 00 00 27 00 00 
00000545,00 AA 9C 00 3B 00 00 5D 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,50 00 00 00 80 11 00 00 
00000565,50 20 66 02 00 02 A3 65 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF 81 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 93 21 00 00 00 00 
00000336,68 3D FE 02 30 1C AF 50 
000001F5,50 00 00 00 80 21 00 00 
00000329,62 57 00 00 00 17 00 00 
00000565,50 20 66 02 00 02 A3 65 
000001F3,00 80 00 FF 81 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
00000153,00 50 00 00 00 FF 00 80 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF C1 7F 00 00 
000001F5,50 00 00 00 80 31 00 00 
00000329,62 57 00 00 00 05 00 00 
00000545,00 80 9D 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A3 65 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 80 00 FF 01 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,50 00 00 00 80 41 00 00 
00000316,41 00 39 22 00 00 00 00 
00000336,29 2F FE 02 1A 1A 24 2F 
00000545,00 80 9D 00 3B 00 00 5D 
00000329,80 57 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A5 66 
000001F8,00 00 00 00 FE FF 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F5,50 00 00 00 80 51 00 00 
00000329,80 57 00 00 00 00 00 00 
00000545,00 80 9D 00 3B 00 00 5D 
000001F3,00 00 00 FF 01 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A5 66 
00000316,41 00 39 22 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 81 7F 00 00 
000001F5,50 00 00 00 80 61 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 39 22 00 00 00 00 
00000545,00 80 9D 00 3B 00 00 5D 
00000329,80 57 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A7 67 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF C1 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,50 00 00 00 80 71 09 88 
00000316,41 00 8C 22 00 00 00 00 
00000336,59 17 FE 02 95 16 FA 12 
00000545,00 80 9D 00 3B 00 00 5D 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A7 67 
00000329,80 57 00 00 00 00 00 00 
000001F5,50 00 00 00 80 81 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 81 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,80 57 00 00 00 00 00 00 
00000545,00 80 9D 00 3B 00 00 5D 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A5 67 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 81 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,50 00 00 00 80 91 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 A6 21 00 00 00 00 
00000336,59 17 FE 02 8C 16 C7 12 
00000545,00 80 9D 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A5 67 
000001F8,00 00 00 00 FE FF 00 00 
00000329,80 57 00 00 00 00 00 00 
000001F5,50 00 00 00 80 A1 00 00 
00000613,1E 57 1D 56 05 4F 83 00 
00000615,C0 00 00 0B 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF C1 7F 00 00 
00000329,C0 57 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A5 67 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F5,50 00 00 00 80 B1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 01 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 D3 20 00 00 00 00 
00000545,00 2F 9E 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A3 67 
0000061A,5A 1D 82 FE BF 06 02 82 
000001F0,0A 00 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,C0 57 00 00 00 00 00 00 
00000316,41 00 D3 20 00 00 00 00 
00000336,67 15 FE 02 39 16 99 13 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,C0 57 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A3 67 
000001F5,50 00 00 00 80 D1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 41 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 20 20 00 00 00 00 
00000336,67 15 FE 02 39 16 85 14 
00000545,00 2F 9E 00 3B 00 00 5D 
000001F5,50 00 00 00 80 E1 00 00 
00000565,50 20 66 02 00 02 A1 66 
00000329,C0 57 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F3,00 80 00 FF C1 7F 00 00 
00000316,41 00 20 20 00 00 00 00 
00000336,8A 14 FE 02 0F 16 7B 14 
00000545,00 2F 9E 00 3B 00 00 5D 
00000153,00 50 00 00 00 FF 00 80 
00000565,50 20 66 02 00 02 A1 66 
000001F5,50 00 00 00 80 F1 9D 05 
00000329,C0 57 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF 01 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
00000336,67 15 FE 02 2C 16 77 15 
00000545,00 2F 9E 00 3B 00 00 5D 
000001F5,50 00 00 00 80 01 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A1 66 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF 01 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 60 1F 00 00 00 00 
00000336,67 15 FE 02 39 16 86 15 
00000545,00 2F 9E 00 3B 00 00 5D 
000001F5,50 00 00 00 80 11 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,11 57 00 00 00 00 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 81 7F 00 00 
000001F5,50 00 00 00 80 21 00 00 
00000329,11 57 00 00 00 03 00 00 
00000545,00 2F 9E 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A0 66 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 01 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
00000316,41 00 D9 1E 00 00 00 00 
00000336,55 18 FE 02 A1 16 88 18 
000001F5,50 00 00 00 80 31 00 00 
00000329,11 57 00 00 00 09 00 00 
00000565,50 20 66 02 00 02 9E 65 
00000153,00 50 00 00 00 FF 00 80 
000001F3,80 00 00 FF 81 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
000001F5,50 00 00 00 80 41 00 00 
00000316,41 00 D9 1E 00 00 00 00 
00000336,E9 1D FE 02 7B 17 CA 1D 
000001F0,0A 60 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 9E 65 
00000329,11 57 00 00 00 0E 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 41 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,50 00 00 00 80 51 00 00 
00000329,11 57 00 00 00 14 00 00 
00000545,00 2F 9E 00 3B 00 00 5D 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 9E 65 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 01 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,50 00 00 00 80 61 00 00 
00000316,41 00 2C 1F 00 00 00 00 
00000336,F5 2D FE 02 DB 19 F0 2D 
00000545,00 C3 9E 00 3B 00 00 5D 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 9E 65 
00000329,11 57 00 00 00 1A 00 00 
000001F5,50 00 00 00 80 71 09 88 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF C1 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,62 57 00 00 00 20 00 00 
00000545,00 C3 9E 00 3B 00 00 5D 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 9E 65 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF C1 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000316,41 00 13 20 00 00 00 00 
00000336,6A 33 FE 02 9F 1A BB 3E 
00000545,00 C3 9E 00 3B 00 00 5D 
00000329,62 57 00 00 00 26 00 00 
00000565,50 20 66 02 00 02 A1 65 
000001F3,00 00 00 FF C1 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F5,50 00 00 00 80 91 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF C1 7F 00 00 
00000329,62 57 00 00 00 2C 00 00 
00000545,00 C3 9E 00 3B 00 00 5D 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 A1 65 
000001F5,50 00 00 00 80 A1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF C1 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 F3 20 00 00 00 00 
00000336,41 33 FE 02 A1 1A 4A 4B 
00000545,00 C3 9E 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A3 65 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,50 00 00 00 80 B1 00 00 
00000329,62 57 00 00 00 32 00 00 
00000316,41 00 F3 20 00 00 00 00 
00000336,A3 33 FE 02 B0 1A 4A 4B 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A3 65 
000001F5,50 00 00 00 80 C1 00 00 
00000329,62 57 00 00 00 38 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF 81 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 F3 20 00 00 00 00 
00000545,00 C3 9E 00 3B 00 00 5D 
00000329,62 57 00 00 00 3C 00 00 
00000565,50 20 66 02 00 02 A5 65 
000001F5,50 00 00 00 80 D1 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 60 0A 00 0A 00 0A 00 
00000316,41 00 F9 21 00 00 00 00 
00000336,10 36 FE 02 1F 1B 09 54 
00000545,00 C3 9E 00 3B 00 00 5D 
00000329,80 57 00 00 00 41 00 00 
00000153,00 50 00 00 00 FF 00 80 
00000565,50 20 66 02 00 02 A5 65 
000001F3,00 80 00 FF C1 7F 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF C1 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
00000329,80 57 00 00 00 45 00 00 
00000336,10 36 FE 02 1F 1B 76 5C 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,50 00 00 00 80 F1 9D 05 
00000565,50 20 66 02 00 02 A7 65 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF 01 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 0C 23 00 00 00 00 
00000336,13 39 FE 02 A4 1B 8A 5C 
00000613,1E 57 1D 56 05 4F 83 00 
00000618,00 00 5F 00 00 00 00 00 
00000565,50 20 66 02 00 02 A7 65 
000001F8,00 00 00 00 FE FF 00 00 
00000329,80 57 00 00 00 48 00 00 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF C1 7F 00 00 
00000329,80 57 00 00 00 4B 00 00 
00000336,13 39 FE 02 D8 1B 45 60 
00000545,00 6D 9F 00 3B 00 00 5D 
000001F0,0A 00 0A 00 0A 00 0A 00 
00000565,50 20 66 02 00 02 AA 65 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF 01 80 00 00 
0000061A,5A 1D 82 7E BF 06 02 82 
000001F0,0A 20 0A 00 0A 00 0A 00 
000001F5,50 00 00 00 80 21 00 00 
00000329,80 57 00 00 00 4B 00 00 
00000545,00 6D 9F 00 3B 00 00 5D 
00000316,41 00 0C 24 00 00 00 00 
00000565,50 20 66 02 00 02 AA 65 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 80 00 FF 01 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 40 0A 00 0A 00 0A 00 
00000316,41 00 0C 24 00 00 00 00 
00000336,9F 3C FE 02 65 1C B9 63 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF C1 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F5,50 00 00 00 80 31 00 00 
00000565,50 20 66 02 00 02 AC 65 
00000153,00 50 00 00 00 FF 00 80 
000001F3,00 00 00 FF 01 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,0A 00 01 00 00 FF 00 80 
000001F3,00 01 00 00 42 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,36 60 36 00 33 00 33 00 
000001F5,51 00 96 80 80 41 00 00 
00000329,80 58 00 00 00 00 00 00 
00000545,00 54 AE 00 3B 00 00 5D 
00000316,41 00 A6 21 00 00 00 00 
00000565,50 20 66 02 00 02 A5 63 
00000153,00 98 01 00 00 FF 00 80 
000001F3,00 01 00 01 C2 7F 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,36 00 36 00 34 00 33 00 
000001F5,51 00 96 80 80 51 00 00 
00000316,41 00 A6 21 00 00 00 00 
00000336,1A 15 FE 02 33 17 B5 16 
00000545,00 54 AE 00 3B 00 00 5D 
000001F3,C0 00 00 01 C2 7F 00 00 
00000565,50 20 66 02 00 02 A5 63 
00000329,80 58 00 00 00 00 00 00 
00000153,00 98 01 00 00 FF 00 80 
000001F3,80 00 00 01 C2 7F 00 00 
000001F8,01 00 00 00 FE FF 00 00 
00000316,41 00 B3 21 00 00 00 00 
00000336,1A 15 FE 02 38 17 BA 16 
00000545,00 54 AE 00 3B 00 00 5D 
000001F0,36 40 36 00 34 00 33 00 
00000565,50 20 66 02 00 02 A5 63 
00000153,00 A0 01 00 00 FF 00 80 
000001F3,80 00 00 02 42 80 00 00 
000001F8,01 00 00 00 FE FF 00 00 
000001F0,36 60 36 00 35 00 33 00 
000001F5,51 00 96 80 80 71 0A 88 
00000316,41 00 B3 21 00 00 00 00 
00000336,1F 15 FE 02 38 17 9B 16 
00000545,00 54 AE 00 3B 00 00 5D 
00000153,00 A0 01 00 00 FF 00 80 
00000565,50 20 66 02 00 02 A5 63 
00000329,C0 58 00 00 00 00 00 00 
000001F5,51 00 96 80 80 81 05 80 
00000153,00 A0 01 00 00 FF 00 80 
000001F3,00 80 00 02 C2 7F 00 00 
00000329,C0 58 00 00 00 00 00 00 
00000545,00 95 AE 00 3B 00 00 5D 
000001F0,36 20 36 00 35 00 34 00 
00000565,50 20 66 02 00 02 A5 63 
00000153,00 A8 01 00 00 FF 00 80 
000001F3,80 80 00 03 02 80 00 00 
000001F5,51 00 96 80 80 91 00 00 
000001F0,36 40 36 00 35 00 34 00 
00000316,41 00 C0 21 00 00 00 00 
00000336,0B 15 FE 02 36 17 82 16 
00000545,00 95 AE 00 3B 00 00 5D 
00000329,C0 58 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A5 63 
00000153,00 A8 01 00 00 FF 00 80 
000001F3,80 80 00 04 C2 7F 00 00 
000001F8,01 00 00 00 FE FF 00 00 
000001F5,51 00 00 00 80 A1 00 00 
000001F0,36 60 36 00 35 00 34 00 
00000316,41 00 C0 21 00 00 00 00 
00000153,00 A8 01 00 00 FF 00 80 
000001F8,01 00 00 00 FE FF 00 00 
00000545,00 95 AE 00 3B 00 00 5D 
00000329,C0 58 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A5 63 
000001F5,51 00 00 00 80 B1 00 00 
00000153,00 B0 01 00 00 FF 00 80 
000001F3,C0 80 00 04 02 80 00 00 
00000618,00 00 5F 00 00 00 00 00 
00000613,1E 57 1D 56 05 4F 83 00 
000001F0,36 20 36 00 36 00 35 00 
00000316,41 00 AC 21 00 00 00 00 
00000545,00 95 AE 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A5 63 
00000329,C0 58 00 00 00 00 00 00 
00000153,00 B0 01 00 00 FF 00 80 
000001F5,51 00 00 00 80 C1 05 80 
000001F3,40 81 00 04 02 80 00 00 
00000316,41 00 AC 21 00 00 00 00 
00000545,00 95 AE 00 3B 00 00 5D 
00000153,00 B0 01 00 00 FF 00 80 
000001F3,80 81 00 05 82 7F 00 00 
000001F8,01 00 00 00 FE FF 00 00 
00000329,11 58 00 00 00 00 00 00 
0000061A,5A 1D 82 FE BF 06 02 82 
000001F5,51 00 00 00 80 D1 78 80 
00000565,50 20 66 02 00 02 A5 63 
00000153,00 B0 01 00 00 FF 00 80 
000001F3,40 81 00 05 C2 7F 00 00 
000001F8,01 00 00 00 FE FF 00 00 
00000329,11 58 00 00 00 00 00 00 
00000336,39 15 FE 02 56 17 A1 16 
00000565,50 20 66 02 00 02 A5 63 
000001F5,51 00 00 00 80 E1 9A 82 
00000153,00 B0 01 00 00 FF 00 80 
000001F8,01 00 00 00 FE FF 00 00 
000001F0,36 00 37 00 36 00 36 00 
00000316,41 00 B3 21 00 00 00 00 
00000336,39 15 FE 02 56 17 A1 16 
00000545,00 95 AE 00 3B 00 00 5D 
00000329,11 58 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A5 63 
000001F8,01 00 00 00 FE FF 00 00 
000001F5,51 00 00 00 80 F1 9D 05 
00000153,00 B0 01 00 00 FF 00 80 
00000153,00 B0 01 00 00 FF 00 80 
000001F3,40 81 00 05 02 7F 00 00 
00000329,11 58 00 00 00 00 00 00 
00000545,00 95 AE 00 3B 00 00 5D 
000001F0,37 60 37 00 36 00 37 00 
000001F5,51 00 00 00 80 01 05 80 
00000565,50 20 66 02 00 02 A5 63 
00000153,00 B0 01 00 00 FF 00 80 
000001F3,C0 80 00 05 42 7F 00 00 
000001F8,01 00 00 00 FE FF 00 00 
000001F0,37 00 37 00 36 00 37 00 
00000316,41 00 B3 21 00 00 00 00 
00000336,34 15 FE 02 51 17 87 16 
00000545,00 95 AE 00 3B 00 00 5D 
00000329,11 58 00 00 00 00 00 00 
000001F5,51 00 00 00 80 11 00 00 
000001F3,C0 80 00 05 C2 7E 00 00 
000001F8,01 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A5 63 
00000316,41 00 C0 21 00 00 00 00 
00000153,00 B8 01 00 00 FF 00 80 
000001F5,51 00 00 00 80 21 00 00 
00000336,34 15 FE 02 56 17 82 16 
00000545,00 D5 AE 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A5 63 
00000329,11 58 00 00 00 00 00 00 
00000153,00 B8 01 00 00 FF 00 80 
000001F3,C0 80 00 05 02 7F 00 00 
000001F8,01 00 00 00 FE FF 00 00 
000001F0,37 60 37 00 37 00 37 00 
00000316,41 00 C0 21 00 00 00 00 
00000336,29 15 FE 02 50 17 7C 16 
00000545,00 D5 AE 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A5 63 
00000329,62 58 00 00 00 00 00 00 
00000153,00 B8 01 00 00 FF 00 80 
000001F8,01 00 00 00 FE FF 00 00 
000001F0,37 00 37 00 37 00 37 00 
000001F5,51 00 00 00 80 41 00 00 
00000316,41 00 C0 21 00 00 00 00 
00000336,DD 14 FE 02 4D 17 6D 16 
00000153,00 B8 01 00 00 FF 00 80 
000001F8,01 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A5 63 
00000329,62 58 00 00 00 00 00 00 
00000153,00 B8 01 00 00 FF 00 80 
000001F3,00 00 00 05 42 7F 00 00 
000001F5,51 00 00 00 80 51 00 00 
000001F0,37 40 37 00 37 00 37 00 
00000316,41 00 C0 21 00 00 00 00 
00000545,00 D5 AE 00 3B 00 00 5D 
00000329,62 58 00 00 00 00 00 00 
00000565,50 20 66 02 00 02 A5 63 
00000153,00 B8 01 00 00 FF 00 80 
000001F3,00 00 00 05 C2 7E 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,37 60 37 00 37 00 37 00 
000001F5,51 00 00 00 80 61 00 00 
00000316,41 00 C0 21 00 00 00 00 
00000336,AE 14 FE 02 42 17 5E 16 
00000545,00 D5 AE 00 3B 00 00 5D 
00000329,62 58 00 00 00 00 00 00 
00000153,00 B8 01 00 00 FF 00 80 
00000565,50 20 66 02 00 02 A5 63 
000001F3,00 00 00 05 C2 7E 00 00 
000001F5,51 00 00 00 80 71 0A 88 
00000153,00 C0 01 00 00 FF 00 80 
000001F3,80 00 00 05 82 7F 00 00 
00000316,41 00 CC 21 00 00 00 00 
00000545,00 D5 AE 00 3B 00 00 5D 
000001F0,38 20 37 00 38 00 38 00 
00000565,50 20 66 02 00 02 A5 63 
0000061F,FF 3F 0B 00 40 00 00 00 
00000153,00 C0 01 00 00 FF 00 80 
000001F3,80 00 00 05 82 7F 00 00 
000001F5,51 00 00 00 80 81 05 00 
000001F0,38 40 37 00 38 00 38 00 
00000316,41 00 CC 21 00 00 00 00 
00000336,CD 14 FE 02 58 17 53 16 
00000545,00 D5 AE 00 3B 00 00 5D 
00000329,62 58 00 00 00 00 00 00 
00000153,00 C0 01 00 00 FF 00 80 
000001F8,00 00 00 00 FE FF 00 00 
00000565,50 20 66 02 00 02 A5 63 
000001F0,38 60 37 00 38 00 38 00 
000001F5,51 00 00 00 80 91 00 00 
00000316,41 00 C0 21 00 00 00 00 
00000153,00 C0 01 00 00 FF 00 80 
000001F8,01 00 00 00 FE FF 00 00 
00000545,00 D5 AE 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A5 63 
00000329,80 58 00 00 00 00 00 00 
000001F5,51 00 00 00 80 A1 00 00 
00000153,00 C0 01 00 00 FF 00 80 
000001F3,C0 00 00 05 02 80 00 00 
000001F8,01 00 00 00 FE FF 00 00 
000001F0,38 20 37 00 38 00 38 00 
00000316,41 00 C0 21 00 00 00 00 
00000545,00 D5 AE 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A5 63 
00000329,80 58 00 00 00 00 00 00 
00000153,00 C0 01 00 00 FF 00 80 
000001F8,01 00 00 00 FE FF 00 00 
000001F5,50 00 03 80 80 B1 00 00 
000001F0,38 40 37 00 38 00 38 00 
00000316,41 00 C6 21 00 00 00 00 
00000336,E2 14 FE 02 52 17 4E 16 
00000545,00 14 AF 00 3B 00 00 5D 
000001F3,C0 00 00 05 42 80 00 00 
00000565,50 20 66 02 00 02 A5 63 
000001F5,51 00 7A 00 80 C1 00 00 
00000329,80 58 00 00 00 00 00 00 
00000153,00 C0 01 00 00 FF 00 80 
000001F3,C0 00 00 05 C2 80 00 00 
000001F8,01 00 00 00 FE FF 00 00 
000001F0,38 00 37 00 38 00 38 00 
00000316,41 00 C6 21 00 00 00 00 
00000545,00 14 AF 00 3B 00 00 5D 
00000565,50 20 66 02 00 02 A5 63 
00000336,E7 14 FE 02 53 17 3A 16 
000001F5,50 00 61 80 80 D1 3C 00 
000001F0,38 20 37 00 38 00 38 00 
000001F8,00 00 00 00 FE FF 00 00 
00000153,00 C0 01 00 00 FF 00 80 
00000316,41 00 C0 21 00 00 00 00 
00000336,E7 14 FE 02 53 17 3A 16 
00000545,00 14 AF 00 3B 00 00 5D 
00000153,00 C0 01 00 00 FF 00 80 
000001F5,51 00 7D 00 80 E1 3A 01 
00000565,50 20 66 02 00 02 A5 63 
00000329,80 58 00 00 00 00 00 00 
00000153,00 C0 01 00 00 FF 00 80 
000001F3,C0 00 00 04 C2 80 00 00 
00000329,80 58 00 00 00 00 00 00 
00000336,C8 14 FE 02 52 17 3F 16 
000001F0,38 60 37 00 38 00 37 00 
000001F5,50 00 5F 80 80 F1 9D 05 
00000565,50 20 66 02 00 02 A5 63 
00000153,00 C0 01 00 00 FF 00 80 
000001F3,00 00 00 04 42 80 00 00 
000001F8,00 00 00 00 FE FF 00 00 
000001F0,38 00 38 00 38 00 37 00 
00000316,41 00 C0 21 00 00 00 00 
00000336,C8 14 FE 02 52 17 3F 16 
